ts,weg,richting,km,strook,beeld
2026-09-17T01:51+02:00,A16,R,32.933,2,lane_closed
2026-09-17T01:51+02:00,A15,L,57.3,1,speedlimit
2026-09-17T01:51+02:00,A15,L,47.332,2,speedlimit
2026-09-17T01:51+02:00,A20,R,29.1,2,speedlimit
2026-09-17T01:51+02:00,A13,g,18.7,1,speedlimit
2026-09-17T01:51+02:00,A4,L,13.747,7,speedlimit
2026-09-17T01:51+02:00,A20,R,28.57,2,speedlimit
2026-09-17T01:51+02:00,A20,R,26.64,2,speedlimit
2026-09-17T01:51+02:00,A4,L,7.22,2,lane_closed
2026-09-17T01:51+02:00,A4,L,41.6,1,speedlimit
2026-09-17T01:51+02:00,A15,L,46.864,3,lane_closed
2026-09-17T01:51+02:00,A15,L,64.2,3,speedlimit
2026-09-17T01:51+02:00,A20,L,29.1,1,speedlimit
2026-09-17T01:51+02:00,A13,L,18.2,1,speedlimit
2026-09-17T01:51+02:00,A15,L,59.2,3,lane_closed_ahead
2026-09-17T01:51+02:00,A15,L,59.95,3,speedlimit
2026-09-17T01:51+02:00,A15,L,64.67,2,speedlimit
2026-09-17T01:51+02:00,A13,L,12.7,4,lane_closed
2026-09-17T01:51+02:00,A20,L,31.88,2,speedlimit
2026-09-17T01:51+02:00,A16,R,32.933,3,speedlimit
2026-09-17T01:51+02:00,A20,L,28.085,2,speedlimit
2026-09-17T01:51+02:00,A4,m,35.8,2,speedlimit
2026-09-17T01:51+02:00,A20,R,30.6,3,speedlimit
2026-09-17T01:51+02:00,A20,L,35.52,1,lane_closed
2026-09-17T01:51+02:00,A20,R,29.8,2,speedlimit
2026-09-17T01:51+02:00,A16,R,35.66,1,lane_closed
2026-09-17T01:51+02:00,A15,L,64.2,1,lane_closed
2026-09-17T01:51+02:00,A20,R,27.235,2,speedlimit
2026-09-17T01:51+02:00,A4,L,43.18,1,speedlimit
2026-09-17T01:51+02:00,A4,L,53.0,2,speedlimit
2026-09-17T01:51+02:00,A20,L,37.3,1,lane_closed
2026-09-17T01:51+02:00,A13,R,18.2,1,speedlimit
2026-09-17T01:51+02:00,A15,y,45.86,1,speedlimit
2026-09-17T01:51+02:00,A16,R,31.25,2,speedlimit
2026-09-17T01:51+02:00,A4,L,10.831,1,lane_closed
2026-09-17T01:51+02:00,A4,L,11.24,4,speedlimit
2026-09-17T01:51+02:00,A4,L,10.831,3,lane_closed
2026-09-17T01:51+02:00,A4,L,13.747,3,speedlimit
2026-09-17T01:51+02:00,A15,L,65.25,1,lane_closed_ahead
2026-09-17T01:51+02:00,A4,L,12.766,5,speedlimit
2026-09-17T01:51+02:00,A15,e,95.55,1,speedlimit
2026-09-17T01:51+02:00,A4,L,6.592,3,lane_closed
2026-09-17T01:51+02:00,A13,e,19.1,1,speedlimit
2026-09-17T01:51+02:00,A4,L,12.15,5,speedlimit
2026-09-17T01:51+02:00,A4,L,38.01,3,speedlimit
2026-09-17T01:51+02:00,A4,L,8.14,1,lane_closed
2026-09-17T01:51+02:00,A13,L,17.8,3,speedlimit
2026-09-17T01:51+02:00,A4,L,51.458,2,speedlimit
2026-09-17T01:51+02:00,A4,m,35.8,3,lane_closed
2026-09-17T01:51+02:00,A16,R,31.74,1,speedlimit
2026-09-17T01:51+02:00,A4,L,41.6,2,speedlimit
2026-09-17T01:51+02:00,A15,L,56.8,4,lane_closed
2026-09-17T01:51+02:00,A20,R,31.26,1,speedlimit
2026-09-17T01:51+02:00,A4,L,7.526,1,lane_closed
2026-09-17T01:51+02:00,A4,L,42.775,1,speedlimit
2026-09-17T01:51+02:00,A4,L,7.841,1,lane_closed
2026-09-17T01:51+02:00,A15,L,56.085,2,speedlimit
2026-09-17T01:51+02:00,A15,L,47.332,1,speedlimit
2026-09-17T01:51+02:00,A20,L,29.826,3,speedlimit
2026-09-17T01:51+02:00,A15,L,46.614,3,lane_closed
2026-09-17T01:51+02:00,A4,L,42.19,2,speedlimit
2026-09-17T01:51+02:00,A20,R,31.9,1,speedlimit
2026-09-17T01:51+02:00,A4,h,45.58,3,lane_closed
