from_zone,to_zone,from_naam,to_naam,freeflow_s,meters
Z36,Z09,Middelland,Bospolder,337,2209
Z36,Z10,Middelland,Carnisse,483,4407
Z36,Z11,Middelland,Charlois Zuidrand,740,7019
Z36,Z12,Middelland,Cool,242,1763
Z36,Z13,Middelland,Cs Kwartier,169,1382
Z36,Z14,Middelland,De Esch,681,6232
Z36,Z15,Middelland,Delfshaven,201,1683
Z36,Z16,Middelland,Dijkzigt,172,1577
Z36,Z17,Middelland,Feijenoord,625,5136
Z36,Z18,Middelland,Groot IJsselmonde,948,9293
Z36,Z19,Middelland,Heijplaat,997,9669
Z36,Z20,Middelland,Het Lage Land,806,8545
Z36,Z21,Middelland,Hillegersberg Noord,620,5838
Z36,Z22,Middelland,Hillegersberg Zuid,433,4244
Z36,Z23,Middelland,Hillesluis,613,5875
Z36,Z24,Middelland,Hoogvliet Noord,1091,13652
Z36,Z25,Middelland,Hoogvliet Zuid,1235,13909
Z36,Z26,Middelland,Katendrecht,613,5536
Z36,Z27,Middelland,Kleinpolder,395,3924
Z36,Z28,Middelland,Kop van Zuid,412,3837
Z36,Z29,Middelland,Kop van Zuid - Entrepot,530,4853
Z36,Z30,Middelland,Kralingen Oost,607,5584
Z36,Z31,Middelland,Kralingen West,493,4364
Z36,Z32,Middelland,Kralingse Bos,765,6765
Z36,Z33,Middelland,Kralingseveer,817,7881
Z36,Z34,Middelland,Liskwartier,386,3181
Z36,Z35,Middelland,Lombardijen,772,7672
Z36,Z36,Middelland,Middelland,59,0
Z36,Z37,Middelland,Molenlaankwartier,712,6492
Z36,Z38,Middelland,Nesselande,1162,15107
Z36,Z39,Middelland,Nieuw Crooswijk,521,5486
Z36,Z40,Middelland,Nieuwe Werk,346,2788
Z36,Z41,Middelland,Nieuwe Westen,157,1033
Z36,Z42,Middelland,Noord Kethel,919,9124
Z36,Z43,Middelland,Noordereiland,468,4003
Z36,Z44,Middelland,Ommoord,911,12334
Z36,Z45,Middelland,Oosterflank,874,11879
Z36,Z46,Middelland,Oud Charlois,431,4056
Z36,Z47,Middelland,Oud Crooswijk,397,3798
Z36,Z48,Middelland,Oud IJsselmonde,822,8169
Z36,Z49,Middelland,Oud Mathenesse,411,3375
Z36,Z50,Middelland,Oude Noorden,395,3409
Z36,Z51,Middelland,Oude Westen,152,1065
Z36,Z52,Middelland,Overschie,565,5275
Z36,Z53,Middelland,Pendrecht,616,6094
Z36,Z54,Middelland,Prinsenland,931,10013
Z36,Z55,Middelland,Provenierswijk,296,2300
Z36,Z56,Middelland,Rubroek,342,3131
Z36,Z57,Middelland,Schiebroek,698,7047
Z36,Z58,Middelland,Schiemond,305,2652
Z36,Z59,Middelland,Schieveen,668,8591
Z36,Z60,Middelland,Spangen,304,2008
Z36,Z61,Middelland,Stadsdriehoek,358,2910
Z36,Z62,Middelland,Struisenburg,467,3897
Z36,Z63,Middelland,Tarwewijk,461,4268
Z36,Z64,Middelland,Terbregge,789,8278
Z36,Z65,Middelland,Tussendijken,295,1921
Z36,Z66,Middelland,Vreewijk,647,6313
Z36,Z67,Middelland,Wielewaal,656,5843
Z36,Z68,Middelland,Zestienhoven,618,6326
Z36,Z69,Middelland,Zevenkamp,878,12158
Z36,Z70,Middelland,Zuiderpark,660,6504
Z36,Z71,Middelland,Zuidplein,489,4654
Z36,Z72,Middelland,Zuidwijk,717,7170
Z37,Z00,Molenlaankwartier,'s-Gravenland,672,7592
Z37,Z01,Molenlaankwartier,Afrikaanderwijk,959,12996
Z37,Z02,Molenlaankwartier,Agniesebuurt,525,4724
Z37,Z03,Molenlaankwartier,Bedrijvenpark Noord-West,696,9664
Z37,Z04,Molenlaankwartier,Bergpolder,500,4821
Z37,Z05,Molenlaankwartier,Beverwaard,978,13243
Z37,Z06,Molenlaankwartier,Blijdorp,554,5304
Z37,Z07,Molenlaankwartier,Blijdorpsepolder,765,6866
Z37,Z08,Molenlaankwartier,Bloemhof,1006,13114
Z37,Z09,Molenlaankwartier,Bospolder,961,9629
Z37,Z10,Molenlaankwartier,Carnisse,1076,10204
Z37,Z11,Molenlaankwartier,Charlois Zuidrand,1316,22676
Z37,Z12,Molenlaankwartier,Cool,763,7377
Z37,Z13,Molenlaankwartier,Cs Kwartier,691,6146
Z37,Z14,Molenlaankwartier,De Esch,624,8458
Z37,Z15,Molenlaankwartier,Delfshaven,851,8012
Z37,Z16,Molenlaankwartier,Dijkzigt,787,7406
Z37,Z17,Molenlaankwartier,Feijenoord,972,8881
Z37,Z18,Molenlaankwartier,Groot IJsselmonde,889,12212
Z37,Z19,Molenlaankwartier,Heijplaat,1501,25163
Z37,Z20,Molenlaankwartier,Het Lage Land,468,4478
Z37,Z21,Molenlaankwartier,Hillegersberg Noord,192,1581
Z37,Z22,Molenlaankwartier,Hillegersberg Zuid,366,3315
Z37,Z23,Molenlaankwartier,Hillesluis,924,12603
Z37,Z24,Molenlaankwartier,Hoogvliet Noord,1347,20185
Z37,Z25,Molenlaankwartier,Hoogvliet Zuid,1629,23579
Z37,Z26,Molenlaankwartier,Katendrecht,1100,10238
Z37,Z27,Molenlaankwartier,Kleinpolder,646,6954
Z37,Z28,Molenlaankwartier,Kop van Zuid,879,8450
Z37,Z29,Molenlaankwartier,Kop van Zuid - Entrepot,920,8722
Z37,Z30,Molenlaankwartier,Kralingen Oost,599,7339
Z37,Z31,Molenlaankwartier,Kralingen West,650,6351
Z37,Z32,Molenlaankwartier,Kralingse Bos,758,7012
Z37,Z33,Molenlaankwartier,Kralingseveer,701,9162
Z37,Z34,Molenlaankwartier,Liskwartier,419,3965
Z37,Z35,Molenlaankwartier,Lombardijen,1013,13462
Z37,Z36,Molenlaankwartier,Middelland,744,6729
Z37,Z37,Molenlaankwartier,Molenlaankwartier,105,0
Z37,Z38,Molenlaankwartier,Nesselande,936,9264
Z37,Z39,Molenlaankwartier,Nieuw Crooswijk,502,4117
Z37,Z40,Molenlaankwartier,Nieuwe Werk,937,8602
Z37,Z41,Molenlaankwartier,Nieuwe Westen,806,7079
Z37,Z42,Molenlaankwartier,Noord Kethel,1118,13239
Z37,Z43,Molenlaankwartier,Noordereiland,831,7844
Z37,Z44,Molenlaankwartier,Ommoord,438,4216
Z37,Z45,Molenlaankwartier,Oosterflank,652,6045
Z37,Z46,Molenlaankwartier,Oud Charlois,1022,9811
Z37,Z47,Molenlaankwartier,Oud Crooswijk,512,4957
Z37,Z48,Molenlaankwartier,Oud IJsselmonde,711,10474
Z37,Z49,Molenlaankwartier,Oud Mathenesse,819,9399
Z37,Z50,Molenlaankwartier,Oude Noorden,454,4196
Z37,Z51,Molenlaankwartier,Oude Westen,767,6862
Z37,Z52,Molenlaankwartier,Overschie,678,9418
Z37,Z53,Molenlaankwartier,Pendrecht,1245,12118
Z37,Z54,Molenlaankwartier,Prinsenland,659,6130
Z37,Z55,Molenlaankwartier,Provenierswijk,526,4874
Z37,Z56,Molenlaankwartier,Rubroek,597,5498
Z37,Z57,Molenlaankwartier,Schiebroek,341,3013
Z37,Z58,Molenlaankwartier,Schiemond,964,8996
Z37,Z59,Molenlaankwartier,Schieveen,685,9320
Z37,Z60,Molenlaankwartier,Spangen,901,9948
Z37,Z61,Molenlaankwartier,Stadsdriehoek,743,6975
Z37,Z62,Molenlaankwartier,Struisenburg,715,9387
Z37,Z63,Molenlaankwartier,Tarwewijk,1058,10146
Z37,Z64,Molenlaankwartier,Terbregge,209,1869
Z37,Z65,Molenlaankwartier,Tussendijken,932,7713
Z37,Z66,Molenlaankwartier,Vreewijk,995,13053
Z37,Z67,Molenlaankwartier,Wielewaal,1254,11599
Z37,Z68,Molenlaankwartier,Zestienhoven,630,6399
Z37,Z69,Molenlaankwartier,Zevenkamp,665,6443
Z37,Z70,Molenlaankwartier,Zuiderpark,1152,14672
Z37,Z71,Molenlaankwartier,Zuidplein,1116,14087
Z37,Z72,Molenlaankwartier,Zuidwijk,1175,14845
Z38,Z00,Nesselande,'s-Gravenland,991,11973
Z38,Z01,Nesselande,Afrikaanderwijk,1282,17398
Z38,Z02,Nesselande,Agniesebuurt,1101,14043
Z38,Z03,Nesselande,Bedrijvenpark Noord-West,1190,17902
Z38,Z04,Nesselande,Bergpolder,921,12544
Z38,Z05,Nesselande,Beverwaard,1298,17590
Z38,Z06,Nesselande,Blijdorp,1007,13275
Z38,Z07,Nesselande,Blijdorpsepolder,1156,14842
Z38,Z08,Nesselande,Bloemhof,1331,17517
Z38,Z09,Nesselande,Bospolder,1354,17863
Z38,Z10,Nesselande,Carnisse,1455,18912
Z38,Z11,Nesselande,Charlois Zuidrand,1634,26976
Z38,Z12,Nesselande,Cool,1245,16063
Z38,Z13,Nesselande,Cs Kwartier,1136,14705
Z38,Z14,Nesselande,De Esch,943,12705
Z38,Z15,Nesselande,Delfshaven,1290,16406
Z38,Z16,Nesselande,Dijkzigt,1250,15989
Z38,Z17,Nesselande,Feijenoord,1339,17607
Z38,Z18,Nesselande,Groot IJsselmonde,1209,16593
Z38,Z19,Nesselande,Heijplaat,1796,29477
Z38,Z20,Nesselande,Het Lage Land,713,6982
Z38,Z21,Nesselande,Hillegersberg Noord,1024,12989
Z38,Z22,Nesselande,Hillegersberg Zuid,1020,13627
Z38,Z23,Nesselande,Hillesluis,1250,17006
Z38,Z24,Nesselande,Hoogvliet Noord,1702,27614
Z38,Z25,Nesselande,Hoogvliet Zuid,1978,30848
Z38,Z26,Nesselande,Katendrecht,1484,18757
Z38,Z27,Nesselande,Kleinpolder,988,14177
Z38,Z28,Nesselande,Kop van Zuid,1309,16616
Z38,Z29,Nesselande,Kop van Zuid - Entrepot,1300,17668
Z38,Z30,Nesselande,Kralingen Oost,924,11672
Z38,Z31,Nesselande,Kralingen West,1053,13119
Z38,Z32,Nesselande,Kralingse Bos,1122,12385
Z38,Z33,Nesselande,Kralingseveer,986,13347
Z38,Z34,Nesselande,Liskwartier,1030,13354
Z38,Z35,Nesselande,Lombardijen,1300,17631
Z38,Z36,Nesselande,Middelland,1191,15171
Z38,Z37,Nesselande,Molenlaankwartier,949,9226
Z38,Z38,Nesselande,Nesselande,135,0
Z38,Z39,Nesselande,Nieuw Crooswijk,1080,10639
Z38,Z40,Nesselande,Nieuwe Werk,1367,16863
Z38,Z41,Nesselande,Nieuwe Westen,1270,15662
Z38,Z42,Nesselande,Noord Kethel,1478,20521
Z38,Z43,Nesselande,Noordereiland,1274,16266
Z38,Z44,Nesselande,Ommoord,639,6120
Z38,Z45,Nesselande,Oosterflank,667,6356
Z38,Z46,Nesselande,Oud Charlois,1486,18394
Z38,Z47,Nesselande,Oud Crooswijk,1023,10912
Z38,Z48,Nesselande,Oud IJsselmonde,1030,14683
Z38,Z49,Nesselande,Oud Mathenesse,1181,16829
Z38,Z50,Nesselande,Oude Noorden,1122,14286
Z38,Z51,Nesselande,Oude Westen,1198,15215
Z38,Z52,Nesselande,Overschie,1143,17415
Z38,Z53,Nesselande,Pendrecht,1586,20668
Z38,Z54,Nesselande,Prinsenland,936,9264
Z38,Z55,Nesselande,Provenierswijk,1047,13574
Z38,Z56,Nesselande,Rubroek,1135,11786
Z38,Z57,Nesselande,Schiebroek,1081,13939
Z38,Z58,Nesselande,Schiemond,1395,18730
Z38,Z59,Nesselande,Schieveen,1141,17633
Z38,Z60,Nesselande,Spangen,1273,17171
Z38,Z61,Nesselande,Stadsdriehoek,1138,14878
Z38,Z62,Nesselande,Struisenburg,1035,13767
Z38,Z63,Nesselande,Tarwewijk,1443,18784
Z38,Z64,Nesselande,Terbregge,816,7722
Z38,Z65,Nesselande,Tussendijken,1322,17962
Z38,Z66,Nesselande,Vreewijk,1292,17247
Z38,Z67,Nesselande,Wielewaal,1717,20182
Z38,Z68,Nesselande,Zestienhoven,1134,16319
Z38,Z69,Nesselande,Zevenkamp,366,3314
Z38,Z70,Nesselande,Zuiderpark,1453,18928
Z38,Z71,Nesselande,Zuidplein,1401,18489
Z38,Z72,Nesselande,Zuidwijk,1488,19048
Z39,Z00,Nieuw Crooswijk,'s-Gravenland,666,5845
Z39,Z01,Nieuw Crooswijk,Afrikaanderwijk,731,6363
Z39,Z02,Nieuw Crooswijk,Agniesebuurt,360,2930
Z39,Z03,Nieuw Crooswijk,Bedrijvenpark Noord-West,641,8720
Z39,Z04,Nieuw Crooswijk,Bergpolder,330,3432
Z39,Z05,Nieuw Crooswijk,Beverwaard,999,13212
Z39,Z06,Nieuw Crooswijk,Blijdorp,394,4113
Z39,Z07,Nieuw Crooswijk,Blijdorpsepolder,586,6028
Z39,Z08,Nieuw Crooswijk,Bloemhof,825,7191
Z39,Z09,Nieuw Crooswijk,Bospolder,740,9031
Z39,Z10,Nieuw Crooswijk,Carnisse,909,8446
Z39,Z11,Nieuw Crooswijk,Charlois Zuidrand,1178,11148
Z39,Z12,Nieuw Crooswijk,Cool,502,4160
Z39,Z13,Nieuw Crooswijk,Cs Kwartier,524,5481
Z39,Z14,Nieuw Crooswijk,De Esch,630,7941
Z39,Z15,Nieuw Crooswijk,Delfshaven,667,6178
Z39,Z16,Nieuw Crooswijk,Dijkzigt,557,4829
Z39,Z17,Nieuw Crooswijk,Feijenoord,711,5812
Z39,Z18,Nieuw Crooswijk,Groot IJsselmonde,896,12157
Z39,Z19,Nieuw Crooswijk,Heijplaat,1375,22444
Z39,Z20,Nieuw Crooswijk,Het Lage Land,494,4301
Z39,Z21,Nieuw Crooswijk,Hillegersberg Noord,460,4273
Z39,Z22,Nieuw Crooswijk,Hillegersberg Zuid,298,2729
Z39,Z23,Nieuw Crooswijk,Hillesluis,775,6952
Z39,Z24,Nieuw Crooswijk,Hoogvliet Noord,1112,18630
Z39,Z25,Nieuw Crooswijk,Hoogvliet Zuid,1390,21897
Z39,Z26,Nieuw Crooswijk,Katendrecht,823,6998
Z39,Z27,Nieuw Crooswijk,Kleinpolder,405,5342
Z39,Z28,Nieuw Crooswijk,Kop van Zuid,615,5381
Z39,Z29,Nieuw Crooswijk,Kop van Zuid - Entrepot,650,5505
Z39,Z30,Nieuw Crooswijk,Kralingen Oost,438,3871
Z39,Z31,Nieuw Crooswijk,Kralingen West,328,2498
Z39,Z32,Nieuw Crooswijk,Kralingse Bos,484,3419
Z39,Z33,Nieuw Crooswijk,Kralingseveer,729,8912
Z39,Z34,Nieuw Crooswijk,Liskwartier,269,2292
Z39,Z35,Nieuw Crooswijk,Lombardijen,1018,12867
Z39,Z36,Nieuw Crooswijk,Middelland,582,5947
Z39,Z37,Nieuw Crooswijk,Molenlaankwartier,528,4704
Z39,Z38,Nieuw Crooswijk,Nesselande,1085,10605
Z39,Z39,Nieuw Crooswijk,Nieuw Crooswijk,83,0
Z39,Z40,Nieuw Crooswijk,Nieuwe Werk,687,5505
Z39,Z41,Nieuw Crooswijk,Nieuwe Westen,656,6491
Z39,Z42,Nieuw Crooswijk,Noord Kethel,877,11681
Z39,Z43,Nieuw Crooswijk,Noordereiland,569,4775
Z39,Z44,Nieuw Crooswijk,Ommoord,619,6064
Z39,Z45,Nieuw Crooswijk,Oosterflank,678,5877
Z39,Z46,Nieuw Crooswijk,Oud Charlois,870,8054
Z39,Z47,Nieuw Crooswijk,Oud Crooswijk,194,1470
Z39,Z48,Nieuw Crooswijk,Oud IJsselmonde,737,10246
Z39,Z49,Nieuw Crooswijk,Oud Mathenesse,577,7750
Z39,Z50,Nieuw Crooswijk,Oude Noorden,284,2246
Z39,Z51,Nieuw Crooswijk,Oude Westen,591,5941
Z39,Z52,Nieuw Crooswijk,Overschie,590,6746
Z39,Z53,Nieuw Crooswijk,Pendrecht,1052,10193
Z39,Z54,Nieuw Crooswijk,Prinsenland,685,6505
Z39,Z55,Nieuw Crooswijk,Provenierswijk,377,3167
Z39,Z56,Nieuw Crooswijk,Rubroek,309,2299
Z39,Z57,Nieuw Crooswijk,Schiebroek,584,5429
Z39,Z58,Nieuw Crooswijk,Schiemond,783,8172
Z39,Z59,Nieuw Crooswijk,Schieveen,686,9428
Z39,Z60,Nieuw Crooswijk,Spangen,702,8266
Z39,Z61,Nieuw Crooswijk,Stadsdriehoek,442,3661
Z39,Z62,Nieuw Crooswijk,Struisenburg,440,3463
Z39,Z63,Nieuw Crooswijk,Tarwewijk,859,8049
Z39,Z64,Nieuw Crooswijk,Terbregge,432,3946
Z39,Z65,Nieuw Crooswijk,Tussendijken,709,8800
Z39,Z66,Nieuw Crooswijk,Vreewijk,966,9605
Z39,Z67,Nieuw Crooswijk,Wielewaal,1081,9841
Z39,Z68,Nieuw Crooswijk,Zestienhoven,565,6058
Z39,Z69,Nieuw Crooswijk,Zevenkamp,846,8699
Z39,Z70,Nieuw Crooswijk,Zuiderpark,1037,9683
Z39,Z71,Nieuw Crooswijk,Zuidplein,901,8250
Z39,Z72,Nieuw Crooswijk,Zuidwijk,1066,10107
Z40,Z00,Nieuwe Werk,'s-Gravenland,823,7391
Z40,Z01,Nieuwe Werk,Afrikaanderwijk,430,3622
Z40,Z02,Nieuwe Werk,Agniesebuurt,483,3520
Z40,Z03,Nieuwe Werk,Bedrijvenpark Noord-West,843,9427
Z40,Z04,Nieuwe Werk,Bergpolder,563,5199
Z40,Z05,Nieuwe Werk,Beverwaard,962,9314
Z40,Z06,Nieuwe Werk,Blijdorp,506,4482
Z40,Z07,Nieuwe Werk,Blijdorpsepolder,662,5337
Z40,Z08,Nieuwe Werk,Bloemhof,511,4126
Z40,Z09,Nieuwe Werk,Bospolder,432,3430
Z40,Z10,Nieuwe Werk,Carnisse,489,4260
Z40,Z11,Nieuwe Werk,Charlois Zuidrand,767,6870
Z40,Z12,Nieuwe Werk,Cool,325,2397
Z40,Z13,Nieuwe Werk,Cs Kwartier,424,3591
Z40,Z14,Nieuwe Werk,De Esch,618,5749
Z40,Z15,Nieuwe Werk,Delfshaven,279,2153
Z40,Z16,Nieuwe Werk,Dijkzigt,292,2448
Z40,Z17,Nieuwe Werk,Feijenoord,526,4129
Z40,Z18,Nieuwe Werk,Groot IJsselmonde,847,7852
Z40,Z19,Nieuwe Werk,Heijplaat,1005,9469
Z40,Z20,Nieuwe Werk,Het Lage Land,915,8681
Z40,Z21,Nieuwe Werk,Hillegersberg Noord,845,7670
Z40,Z22,Nieuwe Werk,Hillegersberg Zuid,669,6282
Z40,Z23,Nieuwe Werk,Hillesluis,513,4419
Z40,Z24,Nieuwe Werk,Hoogvliet Noord,1098,13372
Z40,Z25,Nieuwe Werk,Hoogvliet Zuid,1243,13795
Z40,Z26,Nieuwe Werk,Katendrecht,499,3963
Z40,Z27,Nieuwe Werk,Kleinpolder,640,6193
Z40,Z28,Nieuwe Werk,Kop van Zuid,301,2341
Z40,Z29,Nieuwe Werk,Kop van Zuid - Entrepot,428,3450
Z40,Z30,Nieuwe Werk,Kralingen Oost,576,5210
Z40,Z31,Nieuwe Werk,Kralingen West,546,4344
Z40,Z32,Nieuwe Werk,Kralingse Bos,867,6374
Z40,Z33,Nieuwe Werk,Kralingseveer,764,7382
Z40,Z34,Nieuwe Werk,Liskwartier,607,4807
Z40,Z35,Nieuwe Werk,Lombardijen,767,7256
Z40,Z36,Nieuwe Werk,Middelland,318,2490
Z40,Z37,Nieuwe Werk,Molenlaankwartier,916,8341
Z40,Z38,Nieuwe Werk,Nesselande,1394,16920
Z40,Z39,Nieuwe Werk,Nieuw Crooswijk,682,5500
Z40,Z40,Nieuwe Werk,Nieuwe Werk,73,0
Z40,Z41,Nieuwe Werk,Nieuwe Westen,436,3133
Z40,Z42,Nieuwe Werk,Noord Kethel,1069,11004
Z40,Z43,Nieuwe Werk,Noordereiland,422,3461
Z40,Z44,Nieuwe Werk,Ommoord,1044,10040
Z40,Z45,Nieuwe Werk,Oosterflank,1084,13388
Z40,Z46,Nieuwe Werk,Oud Charlois,450,3894
Z40,Z47,Nieuwe Werk,Oud Crooswijk,553,4684
Z40,Z48,Nieuwe Werk,Oud IJsselmonde,713,6583
Z40,Z49,Nieuwe Werk,Oud Mathenesse,544,4993
Z40,Z50,Nieuwe Werk,Oude Noorden,582,4822
Z40,Z51,Nieuwe Werk,Oude Westen,369,2864
Z40,Z52,Nieuwe Werk,Overschie,808,7474
Z40,Z53,Nieuwe Werk,Pendrecht,641,5955
Z40,Z54,Nieuwe Werk,Prinsenland,949,8625
Z40,Z55,Nieuwe Werk,Provenierswijk,544,4500
Z40,Z56,Nieuwe Werk,Rubroek,477,3694
Z40,Z57,Nieuwe Werk,Schiebroek,952,8897
Z40,Z58,Nieuwe Werk,Schiemond,346,2684
Z40,Z59,Nieuwe Werk,Schieveen,927,10791
Z40,Z60,Nieuwe Werk,Spangen,567,4373
Z40,Z61,Nieuwe Werk,Stadsdriehoek,320,2543
Z40,Z62,Nieuwe Werk,Struisenburg,408,3374
Z40,Z63,Nieuwe Werk,Tarwewijk,472,4093
Z40,Z64,Nieuwe Werk,Terbregge,898,8534
Z40,Z65,Nieuwe Werk,Tussendijken,458,3576
Z40,Z66,Nieuwe Werk,Vreewijk,644,6017
Z40,Z67,Nieuwe Werk,Wielewaal,664,5596
Z40,Z68,Nieuwe Werk,Zestienhoven,859,8510
Z40,Z69,Nieuwe Werk,Zevenkamp,1094,14100
Z40,Z70,Nieuwe Werk,Zuiderpark,668,6337
Z40,Z71,Nieuwe Werk,Zuidplein,518,4532
Z40,Z72,Nieuwe Werk,Zuidwijk,729,6994
Z41,Z00,Nieuwe Westen,'s-Gravenland,958,8284
Z41,Z01,Nieuwe Westen,Afrikaanderwijk,660,6079
Z41,Z02,Nieuwe Westen,Agniesebuurt,435,3374
Z41,Z03,Nieuwe Westen,Bedrijvenpark Noord-West,553,5322
Z41,Z04,Nieuwe Westen,Bergpolder,418,4367
Z41,Z05,Nieuwe Westen,Beverwaard,1185,12130
Z41,Z06,Nieuwe Westen,Blijdorp,347,2556
Z41,Z07,Nieuwe Westen,Blijdorpsepolder,355,2480
Z41,Z08,Nieuwe Westen,Bloemhof,715,6679
Z41,Z09,Nieuwe Westen,Bospolder,267,1712
Z41,Z10,Nieuwe Westen,Carnisse,588,5332
Z41,Z11,Nieuwe Westen,Charlois Zuidrand,872,7992
Z41,Z12,Nieuwe Westen,Cool,369,2582
Z41,Z13,Nieuwe Westen,Cs Kwartier,282,1899
Z41,Z14,Nieuwe Westen,De Esch,794,7186
Z41,Z15,Nieuwe Westen,Delfshaven,245,1838
Z41,Z16,Nieuwe Westen,Dijkzigt,283,2274
Z41,Z17,Nieuwe Westen,Feijenoord,739,5946
Z41,Z18,Nieuwe Westen,Groot IJsselmonde,1073,10342
Z41,Z19,Nieuwe Westen,Heijplaat,1107,10581
Z41,Z20,Nieuwe Westen,Het Lage Land,908,9061
Z41,Z21,Nieuwe Westen,Hillegersberg Noord,734,6354
Z41,Z22,Nieuwe Westen,Hillegersberg Zuid,529,5593
Z41,Z23,Nieuwe Westen,Hillesluis,728,6853
Z41,Z24,Nieuwe Westen,Hoogvliet Noord,1040,15549
Z41,Z25,Nieuwe Westen,Hoogvliet Zuid,1327,17773
Z41,Z26,Nieuwe Westen,Katendrecht,757,6420
Z41,Z27,Nieuwe Westen,Kleinpolder,361,3329
Z41,Z28,Nieuwe Westen,Kop van Zuid,532,4798
Z41,Z29,Nieuwe Westen,Kop van Zuid - Entrepot,640,5858
Z41,Z30,Nieuwe Westen,Kralingen Oost,721,6278
Z41,Z31,Nieuwe Westen,Kralingen West,597,4880
Z41,Z32,Nieuwe Westen,Kralingse Bos,867,7282
Z41,Z33,Nieuwe Westen,Kralingseveer,931,8785
Z41,Z34,Nieuwe Westen,Liskwartier,496,3772
Z41,Z35,Nieuwe Westen,Lombardijen,882,8602
Z41,Z36,Nieuwe Westen,Middelland,175,1132
Z41,Z37,Nieuwe Westen,Molenlaankwartier,821,7016
Z41,Z38,Nieuwe Westen,Nesselande,1243,16435
Z41,Z39,Nieuwe Westen,Nieuw Crooswijk,603,6814
Z41,Z40,Nieuwe Westen,Nieuwe Werk,458,3548
Z41,Z41,Nieuwe Westen,Nieuwe Westen,80,0
Z41,Z42,Nieuwe Westen,Noord Kethel,811,8570
Z41,Z43,Nieuwe Westen,Noordereiland,598,4909
Z41,Z44,Nieuwe Westen,Ommoord,1002,13697
Z41,Z45,Nieuwe Westen,Oosterflank,943,13172
Z41,Z46,Nieuwe Westen,Oud Charlois,541,4966
Z41,Z47,Nieuwe Westen,Oud Crooswijk,509,4385
Z41,Z48,Nieuwe Westen,Oud IJsselmonde,930,9147
Z41,Z49,Nieuwe Westen,Oud Mathenesse,312,2808
Z41,Z50,Nieuwe Westen,Oude Noorden,507,3926
Z41,Z51,Nieuwe Westen,Oude Westen,280,1814
Z41,Z52,Nieuwe Westen,Overschie,527,4709
Z41,Z53,Nieuwe Westen,Pendrecht,764,7066
Z41,Z54,Nieuwe Westen,Prinsenland,1033,13652
Z41,Z55,Nieuwe Westen,Provenierswijk,406,2972
Z41,Z56,Nieuwe Westen,Rubroek,449,3661
Z41,Z57,Nieuwe Westen,Schiebroek,795,7764
Z41,Z58,Nieuwe Westen,Schiemond,357,2449
Z41,Z59,Nieuwe Westen,Schieveen,660,8027
Z41,Z60,Nieuwe Westen,Spangen,200,1252
Z41,Z61,Nieuwe Westen,Stadsdriehoek,479,4052
Z41,Z62,Nieuwe Westen,Struisenburg,581,4706
Z41,Z63,Nieuwe Westen,Tarwewijk,570,5165
Z41,Z64,Nieuwe Westen,Terbregge,885,8945
Z41,Z65,Nieuwe Westen,Tussendijken,191,1183
Z41,Z66,Nieuwe Westen,Vreewijk,793,7306
Z41,Z67,Nieuwe Westen,Wielewaal,765,6685
Z41,Z68,Nieuwe Westen,Zestienhoven,642,7282
Z41,Z69,Nieuwe Westen,Zevenkamp,944,13521
Z41,Z70,Nieuwe Westen,Zuiderpark,773,7459
Z41,Z71,Nieuwe Westen,Zuidplein,653,5604
Z41,Z72,Nieuwe Westen,Zuidwijk,826,8116
Z42,Z00,Noord Kethel,'s-Gravenland,1299,18271
Z42,Z01,Noord Kethel,Afrikaanderwijk,1269,13489
Z42,Z02,Noord Kethel,Agniesebuurt,907,10807
Z42,Z03,Noord Kethel,Bedrijvenpark Noord-West,650,6313
Z42,Z04,Noord Kethel,Bergpolder,731,9308
Z42,Z05,Noord Kethel,Beverwaard,1568,27317
Z42,Z06,Noord Kethel,Blijdorp,756,8851
Z42,Z07,Noord Kethel,Blijdorpsepolder,757,7994
Z42,Z08,Noord Kethel,Bloemhof,1351,14153
Z42,Z09,Noord Kethel,Bospolder,783,8004
Z42,Z10,Noord Kethel,Carnisse,1223,12851
Z42,Z11,Noord Kethel,Charlois Zuidrand,1146,16867
Z42,Z12,Noord Kethel,Cool,1022,11055
Z42,Z13,Noord Kethel,Cs Kwartier,869,10001
Z42,Z14,Noord Kethel,De Esch,1230,19096
Z42,Z15,Noord Kethel,Delfshaven,881,9150
Z42,Z16,Noord Kethel,Dijkzigt,946,10332
Z42,Z17,Noord Kethel,Feijenoord,1374,14115
Z42,Z18,Noord Kethel,Groot IJsselmonde,1516,22891
Z42,Z19,Noord Kethel,Heijplaat,1201,17019
Z42,Z20,Noord Kethel,Het Lage Land,1258,15859
Z42,Z21,Noord Kethel,Hillegersberg Noord,1040,13119
Z42,Z22,Noord Kethel,Hillegersberg Zuid,833,10438
Z42,Z23,Noord Kethel,Hillesluis,1345,14256
Z42,Z24,Noord Kethel,Hoogvliet Noord,938,12877
Z42,Z25,Noord Kethel,Hoogvliet Zuid,1219,16108
Z42,Z26,Noord Kethel,Katendrecht,1347,13890
Z42,Z27,Noord Kethel,Kleinpolder,654,7637
Z42,Z28,Noord Kethel,Kop van Zuid,1146,12283
Z42,Z29,Noord Kethel,Kop van Zuid - Entrepot,1276,13411
Z42,Z30,Noord Kethel,Kralingen Oost,1179,14494
Z42,Z31,Noord Kethel,Kralingen West,1068,13292
